Date,4GLD.DE,ADS.DE,ALV.DE,BAS.DE,BMW.DE,DBK.DE,EXHA.DE,MUV2.DE,SAP.DE,SIE.DE
2024-09-24,76.2300033569336,214.4615478515625,271.0010986328125,41.60038757324219,70.0016098022461,14.326168060302734,123.54774475097656,455.3500061035156,201.57595825195312,162.98072814941406
2024-09-25,76.58999633789062,216.4067840576172,269.53472900390625,41.263580322265625,67.79725646972656,14.284866333007812,123.26742553710938,454.7964172363281,196.65472412109375,165.08567810058594
2024-09-26,76.83999633789062,227.39732360839844,271.09271240234375,41.23171615600586,70.3779525756836,14.542064666748047,123.41004943847656,456.0881652832031,199.28587341308594,173.8882293701172
2024-09-27,76.41000366210938,233.71932983398438,271.7342529296875,43.948944091796875,72.707763671875,14.600263595581055,123.5625,456.73406982421875,200.45526123046875,174.95982360839844
2024-09-30,75.93000030517578,231.38504028320312,270.35955810546875,43.288978576660156,70.95144653320312,14.547697067260742,123.63135528564453,456.0881652832031,199.18841552734375,173.5054931640625
2024-10-01,77.42500305175781,226.42471313476562,268.9848327636719,42.701839447021484,69.66109466552734,14.405016899108887,124.10346984863281,448.9834289550781,199.09097290039062,172.0894317626953
2024-10-02,77.15499877929688,230.70420837402344,267.42681884765625,43.00223922729492,69.5535659790039,14.463214874267578,123.87724304199219,441.3250427246094,198.55499267578125,172.8166046142578
2024-10-03,77.42500305175781,230.02337646484375,265.50225830078125,43.216156005859375,68.478271484375,14.418158531188965,123.6854476928711,440.0332946777344,195.6802215576172,171.82154846191406
2024-10-04,77.93499755859375,231.6768341064453,267.42681884765625,43.90797805786133,69.67902374267578,14.808650970458984,123.0657958984375,442.8013916015625,195.582763671875,174.9789581298828
2024-10-07,77.62000274658203,231.7740936279297,267.8850402832031,43.989906311035156,69.75070190429688,14.987000465393066,122.80514526367188,430.8985900878906,195.19296264648438,176.41416931152344
2024-10-08,76.43499755859375,228.564453125,266.60198974609375,42.4059944152832,68.33489990234375,14.842443466186523,122.81497955322266,436.52703857421875,199.7731170654297,172.39561462402344
2024-10-09,76.74500274658203,229.4398193359375,268.8931579589844,43.13422775268555,69.17721557617188,15.02267074584961,122.74121856689453,442.8013916015625,202.5504608154297,176.49070739746094
2024-10-10,77.125,226.32745361328125,269.8096618652344,43.088714599609375,68.6754150390625,15.109029769897461,122.83465576171875,455.8114013671875,200.79635620117188,175.438232421875
